BurialID,SquareID,AreaID,BurialNumber,DateFound,BurialDepth,LengthM,LengthCM,ClusterNumber,SampleNumber,Rack,Shelf,Bag,PreviouslySampled,SexBody,SexGiles,GE_FunctionTotal,SouthToHead,SouthToFeet,EastToHead,EastToFeet,NorthToHead,NorthToFeet,WestToHead,WestToFeet,Description,BasilarSuture,VentralArc,SubPubicAngle,SciaticNotch,PubicBone,PreaurSulcus,MedialIPRamus,DorsalPitting,ForemanMagnum,FemurHead,HumerusHead,Osteophytosis,PubicSymphysis,BoneLength,MedialClavicle,IliacCrest,FemurDiameter,Humerus,FemurLength,HumerusLength,TibiaLength,Robust,SupraorbitalRidges,OrbitEdge,ParietalBossing,Gonian,NuchalCrest,ZygomaticCrest,CranialSuture,MaximumCranialLength,MaximumCranialBreadth,BasionBregmaHeight,BasionNasion,BasionProsthionLength,BizygomaticDiameter,NasionProsthion,MaximumNasalBreadth,decimalerorbitalBreadth,HairColor,PreservationIndex,HairTaken,SoftTissueTaken,BoneTaken,ToothTaken,TextileTaken,DescriptionOfTaken,ArtifactFound,EstimatedAge,AgeMethod,EstimateLivingStature,ToothAttrition,ToothEruption,PathologyAnomalies,EpiphysealUnion,HeadDirection,BYUSample,BodyAnalysisYear,SkullAtMagazine,PostcraniaAtMagazine,ToBeConfirmed,SkullTrauma,PostCraniaTrauma,CribiaOrbitala,PoroticHyperotosis,PoroticHyperotosisLocations,MetopicSuture,ButtonOsteoma,OsteologyUnknownComment,TMJ_OA,LinearHypoplasiaEnamel,AreaHillBurials,Tomb,BurialPreservation,BurialWrapping,BurialAdultChild,GenderCode,BurialGenderMethod,AgeCodeSingle,FaceBundle,DateOnSkull
,6,0,3,1998,72,,67,,,,,,,,Undetermined,0,134,124,383,315,,,,,Child,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,4,1998,60,,61,,,,,,,,Undetermined,0,84,102,287,228,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,5,1998,95,,149,,,,,,,,Undetermined,0,287,303,410,269,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,6,1998,85,,180,,,,,,,,Undetermined,0,382,430,340,169,,,,,"burials 6 & 10 together, 6 over left shoulder & touching 10, both wrapped, ribbons, face bundles",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,7,1998,84,,178,,,,,,,,Undetermined,0,322,349,117,-36,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,8,1998,40,,42,,,,,,,,Undetermined,0,190,190,34,-9,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,9,1998,98,,182,,9,,,,,,Female,848.3818,78,118,112,-78,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,179.06,134.64,129.37,95,89.3,118.11,66.36,23.84,22.51,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,2,44,,,,,,,1A.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2002/01/01
,8,1,50,1992,0.34,0.6,60,,,1A.02,,,,,,,0.08,0.65,,,,,0.32,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,"Can't find details on age, wrapping, or hair for this the burial in field book that are described in database (TW) Only part of body - no legs Coarse linen Solid red ribbon Wool bundle of cloth on face Some green design Very good tissue 12 samples",,6-7 yrs,S,,,,,,W,1,,1,,,,,,,,,,,,,,,bones and skull,B,C,U,S,C,,
,8,1,41,1992,1.44,1.61,161,,,1A.03,,,,,,,3.97,3.52,,,,,0.21,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,"Measurements in 1992E age, gender, and hair in 1992C Red/white ribbon on fine linen 10 layers of coarse linen Reeds on palm sticks under Purple design Photo of purple stripe More wrap details available on pg. 120 7 samples",,20-24 yrs,S,,,,,,W,1,,1,,,,,,,,,,,,,,,wrapped,W,A,F,P,A,,
,7,3,1,,,,,,,1A.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disturbed #1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2002/01/01
,9,3,2A,,,,,,,1A.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,
,7,3,1,,,,,,,1A.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,14,,,,,,,,,1989/01/01
,10,3,2,,,,,,,1A.07 AND 1B.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,
,8,1,26,1992,1.1,1.79,179,,,1A.08,,,,,,,3,2.65,,,,,3.55,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,Large linen bundle on face Solid red ribbon ties Wrapped in a purple cloth on waist Body has a purple and white fabic wrapped around the body - Tied with red/white ribbon Palm sticks under the wrap and along the arms to the feet Lots of details about the wrapping available in 1992A page 61,,18 years,S,,,,,,W,1,,1,,,,,,,,,,,,,,,wrapped,W,A,F,P,A,Y,
,8,1,38,1992,1.2,1.55,155,,,1A.09,,,,,,,4.2,3.88,,,,,0.72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,"age, gender, and hair found in 1992C Large adult No fabric on head Large foot bundle, outer layer of fine linen LOTS of details on wrapping on pg. 118 7 samples 2 molars",,14-15,S,,,,,,W,1,,1,,,,,,,,,,,,,,,wrapped,W,C,U,P,C,,
,4,3,9,,,,,,,1A.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,1,,,,,,,,,,,,,,,,,,,,,,
,8,0,48,1992,1.84,0.9,90,,,1A.12,,,,,,,2.95,3.15,,,,,2.68,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,Measurements in 1992E age and hair in 1992C Fragments of textiles only,,9-10 yrs,S,,,,,,E,1,,1,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,C,,
,5,0,20,2005,1.41,1.75,175,,,1B.01,,,,,,,0.74,0.72,,,,,1.58,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skeletalized Sternum larger than expected - ribs seem too for seperated, hardly coming over top of body hands by sides of body",,>30,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,B,A,M,U,A,,
,5,0,22,2005,1.58,,,,,1B.02,,,,,,,2.06,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#22,23,24,25 - Four skulls, associted textiles, and an assortment of bones",,U,U,,,,,,,,2005,1,,,,,,,,,,,,,,,,B,U,U,U,U,,
,5,0,31,2005,1.9,1.7,170,,,1B.04,,,,,,,3.65,3.45,,,,,-0.14,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skeletalized,,U,U,,,,,,,,2005,1,,,,,,,,,,,,,,,,B,A,U,U,A,,
,5,0,5,2005,0.95,1.01,101,,,1B.05,,,,,,,3.38,3.14,,,,,-0.35,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,Sub-adult Head and foot bundle large limestone block vertically placed south of head small cap near hips,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,H,A,U,U,C,Y,
,5,0,23,2005,1.52,,,,,1B.06,,,,,,,2.36,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Same cluster details as above,,U,U,,,,,,,,2005,1,,,,,,,,,,,,,,,,B,U,U,U,U,,
,5,0,8,2005,0.73,1.15,115,"#7,8,9",,1B.07,,,,,,,3.09,2.94,,,,,1.08,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On top of #9,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,,U,U,U,U,,
,11,0,30,,2.04,,,,,1B.08,,,,,,,2.67,3.18,,,,,3.9,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,10-Aug,S,,,,,,,1,,1,,,,,,,,,,,,,,,bones and skull,B,C,F,S,C,,
,5,0,9,2005,1.02,1.01,1.01,"#7,8,9",,1B.09,,,,,,,3.2,2.81,,,,,1.21,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Well wrapped, with linen at feet",,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,well preserved,W,U,U,U,U,,
,12,1,50,1998,1.07,1.72,172,"#49,50,51, 52, 53",,1B.10,,,,,,,0.6,0.38,,,,,4.46,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50 is on top of #51,,U,U,,,,,,W,1,,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,5,0,24,2005,1.6,,,,,1B.11,,,,,,,2.42,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Same cluster details as above,,U,U,,,,,,,,2005,1,,,,,,,,,,,,,,,,B,U,U,U,U,,
,13,3,3,,,,,,,1B.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White thin (~2 mm) egg shells in skull - shells most likely located in skull sometime during storage. Maximum diameter ~2 cm.,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,
,8,1,35,1992,1.42,1.81,181,,,1C.01,,,,,,,2.8,2.69,,,,,3.66,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,"age, gender, and hair found in 1992C Large, well wrapped adult Tied on head with ribbon - no colors Body tied with torn strips Lots of more details on wrapping on pg. 98 Body not well preserved 4 samples",,15-17 years,S,,,,,,W,1,,1,,,,,,,,,,,,,,,well-wrapped,W,A,M,P,A,,
,4,3,12,,,,,,,1C.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,1,,,,,,,,,,,,,,,,,,,,,,
,14,1,26,,1.9,,,"#25,26",,1C.03,,,,,,,4.25,4.3,,,,,2.65,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has red/white ribbon and linen,,,U,,,,,,W,1,,1,,,,,1,0,,,,,,,,,,W,C,U,U,A,,
,5,1,21,2005,1.22,1.45,145,"#20,21",,1C.04,,,,,,,2.62,2.59,,,,,3.73,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has 4 strand red ribbon over outer linen - diagonal pattern,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,7,3,1,,,,,,,1C.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
,15,4,4,,,,,,,1C.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,15,3,22,1994,1.1,,97,,,1C.07,,,,,,,4.75,5,,,,,2.15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body is buried on North border but head is in the NW area,,,U,,,,,,W,1,,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,4,3,1,,,,,,,1C.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,1,,,,,,,,,,,,,,,,,,,,,,
,4,3,7,,,,,,,1C.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ribbon with skull,,,,,,,,,,,2002,1,,,,,,,,,,,,,,,,,,,,,,
,17,1,43,,,,,,,1C.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,18,0,24,,1.9,,165,,,1C.11,,,,,,,2.85,2.6,,,,,0.75,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Head West,,U,U,,,,,,,,,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,5,0,12,2005,0.97,1.72,172,"#11,12,13,14",,1C.12,,,,,,,1.03,0.85,,,,,2.84,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Same cluster details as above Rope around neck twice looped through itself and drawn length of body - so that four strands of rope are on the body reeds under body,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,4,3,27,,,,,,,1D.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,7,0,25,,,,,,,1D.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2000/01/01
,1,3,26,1987,1.4,,,,,1D.03,,,,,,,3.1,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,,,,,,,"Skull and bones disarticulated lying on palm leaf basket No other fiber materials Note that the rope used in the basket was made of twisted palm leaves Can't find measurements, or details on age, hair, or gender in field book that are described in database (TW)",,40-50?,S,,,,,,U,,,1,,,,,,,,,,,,,,,B,B,A,M,P,A,U,
,8,1,39,1992,1.27,1.5,150,,,1D.04,,,,,,,3.9,3.49,,,,,0.68,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Can't find details on age, gender, or wrapping for this burial in field book that are described in database (TW) Red/white ribbon basketcase",,30-40,S,,,,,,W,1,,1,,,,,,,,,,,,,,,scattered bones with skull,B,A,F,P,A,,
,19,1,20,,1.57,,,,,1D.05,,,,,,,2.26,1.7,,,,,1.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,,,25-30,S,,,,,,,1,,1,,,,,,,,,,,,,,,bones and skull,B,A,F,P,A,,
,5,1,1,2005,0.42,1.7,170,,,1D.06,,,,,,,2.66,2.64,,,,,2.62,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Well-wrapped, but textiles deteriorating",,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,deteriorating,W,A,U,U,A,Y,
,4,3,40,,,,,,,1D.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,1,,,,,,,,,,,,,,,,,,,,,,
,5,0,26,2005,2.12,1.5,150,,,1D.08,,,,,,,3.79,4.17,,,,,3.65,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,Skeletalized wrapped with torn linen strips on diagonal around body Long brown curly hair,,U,U,,,,,,E,,2005,1,,,,,,,,,,,,,,,,B,U,U,U,U,,
,0,0,19,,,,,,,1D.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,7,3,1,,,,,,,1D.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,7,3,1,,,,,,,1D.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,4,3,5,,,,,,,1D.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,1,,,,,,,,,,,,,,,,,,,,,,
,8,3,24,1992,1.38,NA,,,,1E.01,,,,,,,1.84,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rd-bln,,,,,,,"gender, age, and hair in 1992C Basket case Piece of face bundle Coarse linen tied with torn strips only skull had beard 4 samples",,45+,S,,,,,,W,1,,1,,,,,,,,,,,,,,,Skull only,B,A,M,S,A,Y,
,15,3,2,1994,0.2,NA,,,,1E.02,,,,,,,0.96,0.96,,,,,3.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skull,,,U,,,,,,U,1,,1,,,,,,,,,,,,,,,,U,U,U,U,U,,
,18,2,24,2009,0.75,1.55,155,"3; #21, 24, 25",,1E.03,,,,,,,0.45,0.85,,,,,4.05,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,face bundle Buried with child directly on top (21) and smaller child (25),,U,U,,,,,,W,,,1,,,,,,,,,,,,,,,,U,A,U,U,A,,
,1,3,13,1987,1.7,,,U,,1E.04,,,,,,,1.25,1,,,,,-0.2,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,"Outside of body had 6 strands of ribbon across the shoulders and interlaced across the chest (61 strands of ribbon were laced across the hips) Body had a large face bundle, inside fabric completely decomposed Body wrapped with 4 layers of coarse cloth Found small piece of yellow ribbon Small section of fringe or pattern on a finer quality fabric Can't find burial measurements, or details on hair, age, or gender in the field book that are noted in the database (TW) More wrapping details on pg. 73-76",,I,P,,,,,,U,1,,1,,,,,,,,,,,,,,,W,W,A,M,P,U,Y,
,11,0,19,,1.2,,,,,1E.05,,,,,,,1.67,1.65,,,,,3.19,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,,,30-40?,P,,,,,,,1,,1,,,,,,,,,,,,,,,poorly preserved,B,A,M,P,A,,
,18,2,45,2009,1.23,1.48,148,6,,1E.06,,,,,,,3.12,3.32,,,,,0.4,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is in a cluster burial with three children,,U,U,,,,,,W,,,1,,,,,,,,,,,,,,,,U,A,U,U,A,,
,20,1,3,1987,1.18,1.77,177,,,1E.07,,,,,,,1.77,1.59,,,,,2.4,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,"Well-wrapped, tied with ribbons Can't find details on hair, gender, and age in the field book that are described in the database (TW)",,V,P,,,,,,W,1,,1,,,,,,,,,,,,,,,well-wrapped,W,A,M,P,U,Y,
,7,0,14,,,,,,,1E.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2000/01/01
,11,0,24,,0.97,,,,,1E.09,,,,,,,3.26,3.17,,,,,4.95,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROWN,,,,,,,,,40+,S,,,,,,,1,,1,,,,,,,,,,,,,,,wrapped,W,A,M,P,A,,
,19,1,27,,2.4,,,,,1E.10,,,,,,,3.86,3.58,,,,,3.35,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,35+,P,,,,,,,1,,1,,,,,,,,,,,,,,,bones and skull,B,A,M,P,A,,
,13,3,1,,,,,,,1E.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,5,,,,,,,,
,12,1,6,1998,0.68,1.7,170,,,1E.12,,,,,,,2.22,1.92,,,,,1.89,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown and white ribbon face turned to south cloth folded and tied beneath feet,,U,U,,,,,,W,1,,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,7,0,38,,,,,,,2B.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2000/01/01
,5,0,15,2005,1.14,1.63,163,,,2B.02,,,,,,,2.2,2.05,,,,,2.97,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,very blonde,,,,,,,Skeletelized with fragments of textiles at feet and shoulders Jumble of fragments from burials in plundered area just to the west,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,B,A,U,U,A,,
,7,0,31,,,,,,,2B.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2000/01/01
,7,0,45,,,,,,,2B.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2000/01/01
,5,0,14,2005,0.83,1.77,177,"#11,12,13,14",,2B.05,,,,,,,0.28,0.25,,,,,2.9,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Same cluster details as above,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,B,A,U,U,A,,
,1,0,7,1994,NA,NA,,,,2B.06,,,,,,,2.29,2.29,,,,,3.93,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bundle removed 2 Feb 94 Wrapped in linen with red ribbons on feed Excellent teeth Buried right on top of #9 Two babies buried, one on each side of knees of #9",,,U,,,,,,U,1,,1,,,,,,,,,,,,,,,,B,A,U,U,A,Y,
,8,3,4,1992,NA,NA,,,,2B.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Can't find burial measurements in field book that are described in database (TW) Basket case Fragments only of fine, coarse linen, and red/white ribbon",,U,U,,,,,,U,1,,1,,,,,,,,,,,,,,,U,U,U,U,U,U,,
,5,0,7,2005,0.68,1.66,166,"#7,8,9",,2B.08,,,,,,,2.6,3.21,,,,,-0.67,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feet abotting the head of #8,,U,U,,,,,,W,,2005,1,,,,,,,,,,,,,,,,,A,U,U,A,,
,13,3,2,,,,,,,2B.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,
,14,1,19,1994,1.8,NA,,,,2B.10,,,,,,,2.95,3.11,,,,,3.58,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,,,,,,U,1,,1,,,,,,,,,,,,,,,,W,A,U,U,A,,
,8,1,11,1992,0.63,,,,,2B.11,,,,,,,4.9,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,Skull that fell off the side of our dig Probably adult No teeth or other bones Can't find burial measurements in field book that are described in database (TW),,adult,S,,,,,,U,1,,1,,,,,,,,,,,,,,,Skull only,B,A,U,S,A,,
,4,2,20,,,,,,,2B.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,1,,,,,,,,,,,,,,,,,,,,,,
,8,1,55,1992,1.89,1.8,180,,,2C.01,,,,,,,2.91,2.41,,,,,0.83,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Measurements in 1992E,,25-30 yrs,S,,,,,,W,1,,1,,,,,,,,,,,,,,,poorly preserved,B,A,M,P,A,,
,8,1,46,1992,1.03,1.55,155,,,2C.02,,,,,,,2.47,2.47,,,,,1.25,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,"Measurements in 1992E age, gender, and hair in 1992C Red/white ribbon Purple circle design on head Stripe of purple on right side along body, left side decayed 10 layers of coarse linen Finen linen next to body 4 samples",,18-22 yrs,S,,,,,,W,1,,1,,,,,,,,,,,,,,,wrapped,W,A,F,P,A,,
,7,3,9,,,,,,,2C.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,11,,,,,,,,,1989/01/01
,8,0,38,1992,1.17,1.35,135,,,2C.04,,,,,,,2.7,2.66,,,,,1.34,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,"age and hair details in 1992C #38 buried right on top of #39 Head became detached from body Small adult Many red/white on fine linen wrap Body wrapped with 6 layers of coarse linen, inner layer of fine linen Can't fine wrapping details",,10-11 years,S,,,,,,W,1,,1,,,,,,,,,,,,,,,wrapped,W,C,U,S,C,,
